User,Time,Working Directory,Command,Duration
10.103.130.160,2022-04-16 22:36:11,/home/ubuntu,uname -sr,0:00:12
10.103.130.160,2022-04-16 23:10:47,/home/ubuntu,ls,0:34:36
10.103.130.160,2022-04-16 23:11:11,/home/ubuntu,sudo chmod 777 ubuntu1804.dmp ,0:00:24
10.103.130.160,2022-04-16 23:11:12,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-16 23:11:47,/home/ubuntu,strings ubuntu1804.dmp | grep 'Linux version',0:00:35
10.103.130.160,2022-04-16 23:11:57,/home/ubuntu,strings ubuntu1804.dmp | grep 'Linux version',0:00:10
10.103.130.160,2022-04-16 23:12:03,/home/ubuntu,strings ubuntu1804.dmp ,0:00:06
10.103.130.160,2022-04-16 23:12:12,/home/ubuntu,ls -la,0:00:09
10.103.130.160,2022-04-16 23:21:12,/boot,cd /boot/,0:09:00
10.103.130.160,2022-04-16 23:21:13,/boot,ls,0:00:01
10.103.130.160,2022-04-16 23:21:38,/home/ubuntu,ls,0:00:25
10.103.130.160,2022-04-16 23:21:40,/home/ubuntu,ls,0:00:02
10.103.130.160,2022-04-16 23:21:47,/boot,cd /boot/,0:00:07
10.103.130.160,2022-04-16 23:21:48,/boot,ls,0:00:01
10.103.130.160,2022-04-16 23:22:55,/boot,strings memory.dmp,0:01:07
10.103.130.160,2022-04-16 23:22:59,/,cd ../,0:00:04
10.103.130.160,2022-04-16 23:23:10,/,ld,0:00:11
10.103.130.160,2022-04-16 23:23:13,/,ls,0:00:03
10.103.130.160,2022-04-16 23:23:20,/,cd `,0:00:07
10.103.130.160,2022-04-16 23:23:22,/home/ubuntu,cd ~,0:00:02
10.103.130.160,2022-04-16 23:23:23,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-16 23:23:31,/home/ubuntu,strings memory.dmp,0:00:08
10.103.130.160,2022-04-16 23:23:34,/home/ubuntu,strings memory.dmp,0:00:03
10.103.130.160,2022-04-16 23:23:35,/home/ubuntu,strings memory.dmp,0:00:01
10.103.130.160,2022-04-16 23:23:37,/home/ubuntu,strings memory.dmp,0:00:02
10.103.130.160,2022-04-16 23:23:40,/home/ubuntu,clear,0:00:03
10.103.130.160,2022-04-16 23:24:27,/home/ubuntu,strings memory.dmp | grep 'Linux version',0:00:47
10.103.130.160,2022-04-16 23:35:56,/home/ubuntu,sudo apt-add-repository ppa:teejee2008/ppa,0:11:29
10.103.130.160,2022-04-16 23:35:57,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-16 23:36:18,/home/ubuntu,sudo apt-get update,0:00:21
10.103.130.160,2022-04-16 23:36:21,/home/ubuntu,sudo apt-get install ukuu,0:00:03
10.103.130.160,2022-04-16 23:36:29,/home/ubuntu,sudo ukuu-gtk,0:00:08
10.103.130.160,2022-04-16 23:37:05,/home/ubuntu,ls,0:00:36
10.103.130.160,2022-04-17 08:50:20,/home/ubuntu,ls,9:13:15
10.103.130.160,2022-04-17 08:50:46,/home/ubuntu,ls,0:00:26
10.103.130.160,2022-04-17 08:50:54,/home/ubuntu/volatility,cd volatility/,0:00:08
10.103.130.160,2022-04-17 08:50:54,/home/ubuntu/volatility,ls,0:00:00
10.103.130.160,2022-04-17 08:51:19,/home/ubuntu/volatility/tools/linux,cd tools/linux/,0:00:25
10.103.130.160,2022-04-17 08:51:20,/home/ubuntu/volatility/tools/linux,ls,0:00:01
10.103.130.160,2022-04-17 08:52:24,/home/ubuntu/volatility/tools/linux,vi Makefile,0:01:04
10.103.130.160,2022-04-17 08:52:29,/home/ubuntu/volatility/tools/linux,clear,0:00:05
10.103.130.160,2022-04-17 08:53:32,/home/ubuntu/volatility/tools/linux,nano Makefile,0:01:03
10.103.130.160,2022-04-17 08:54:02,/home/ubuntu/volatility/tools/linux,sudo nano Makefile,0:00:30
10.103.130.160,2022-04-17 08:54:11,/home/ubuntu/volatility/tools/linux,clear,0:00:09
10.103.130.160,2022-04-17 08:54:34,/home/ubuntu/volatility/tools/linux,make,0:00:23
10.103.130.160,2022-04-17 08:54:34,/home/ubuntu/volatility/tools/linux,make,0:00:00
10.103.130.160,2022-04-17 08:54:47,/home/ubuntu/volatility/tools/linux,sudo make,0:00:13
10.103.130.160,2022-04-17 08:55:01,/home/ubuntu,cd ,0:00:14
10.103.130.160,2022-04-17 08:55:02,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-17 08:55:31,/home/ubuntu,rm -h,0:00:29
10.103.130.160,2022-04-17 08:55:36,/home/ubuntu,rm --help,0:00:05
10.103.130.160,2022-04-17 08:55:51,/home/ubuntu,rm -rf volatility/,0:00:15
10.103.130.160,2022-04-17 08:55:58,/home/ubuntu,ls,0:00:07
10.103.130.160,2022-04-17 08:56:13,/home/ubuntu,sudo rm -rf volatility/,0:00:15
10.103.130.160,2022-04-17 08:56:14,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-17 09:05:33,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility,0:09:19
10.103.130.160,2022-04-17 09:07:06,/home/ubuntu/volatility,cd volatility/,0:01:33
10.103.130.160,2022-04-17 09:07:08,/home/ubuntu/volatility,ls,0:00:02
10.103.130.160,2022-04-17 09:10:48,/home/ubuntu,cd ../,0:03:40
10.103.130.160,2022-04-17 09:10:54,/home/ubuntu,clear,0:00:06
10.103.130.160,2022-04-17 09:10:58,/home/ubuntu,file memory.dmp ,0:00:04
10.103.130.160,2022-04-17 09:12:05,/home/ubuntu,file memory.dmp ,0:01:07
10.103.130.160,2022-04-17 09:12:07,/home/ubuntu,clear,0:00:02
10.103.130.160,2022-04-17 09:12:17,/home/ubuntu/volatility,cd volatility/,0:00:10
10.103.130.160,2022-04-17 09:12:18,/home/ubuntu/volatility,ls,0:00:01
10.103.130.160,2022-04-17 09:12:22,/home/ubuntu/volatility,claer,0:00:04
10.103.130.160,2022-04-17 09:12:24,/home/ubuntu/volatility,clear,0:00:02
10.103.130.160,2022-04-17 09:17:12,/home/ubuntu/volatility,python vol.py -f ../memory.dmp imageinfo,0:04:48
10.103.130.160,2022-04-17 09:17:21,/home/ubuntu/volatility,clear,0:00:09
10.103.130.160,2022-04-17 09:17:23,/home/ubuntu,cd ,0:00:02
10.103.130.160,2022-04-17 09:17:25,/home/ubuntu,ls,0:00:02
10.103.130.160,2022-04-17 09:17:42,/home/ubuntu,rm --help,0:00:17
10.103.130.160,2022-04-17 09:18:00,/home/ubuntu,clear,0:00:18
10.103.130.160,2022-04-17 09:18:08,/home/ubuntu,ls,0:00:08
10.103.130.160,2022-04-17 09:18:12,/home/ubuntu,rm myubuntu.dmp ,0:00:04
10.103.130.160,2022-04-17 09:18:17,/home/ubuntu,rm ubuntu1804.dmp ,0:00:05
10.103.130.160,2022-04-17 09:18:18,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-17 09:18:29,/home/ubuntu,rm -rf avml ,0:00:11
10.103.130.160,2022-04-17 09:18:30,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-17 09:18:33,/home/ubuntu,clear,0:00:03
10.103.130.160,2022-04-17 09:18:34,/home/ubuntu,ls,0:00:01
10.103.130.160,2022-04-17 09:24:17,/home/ubuntu,srtings memory.dmp | grep inseclab{,0:05:43
10.103.130.160,2022-04-17 09:24:53,/home/ubuntu,strings memory.dmp | grep inseclab{,0:00:36
10.103.130.160,2022-04-17 09:25:43,/home/ubuntu,clea,0:00:50
10.103.130.160,2022-04-17 09:25:45,/home/ubuntu,clear,0:00:02
10.103.130.160,2022-04-17 09:26:30,/home/ubuntu,"strings memory.dmp | grep ""Linux version""",0:00:45
10.103.130.160,2022-04-17 09:49:55,/home/ubuntu/volatility,cd volatility/,0:23:25
10.103.130.160,2022-04-17 09:49:59,/home/ubuntu/volatility/tools/linux,cd tools/linux/,0:00:04
10.103.130.160,2022-04-17 09:50:00,/home/ubuntu/volatility/tools/linux,ls,0:00:01
10.103.130.160,2022-04-17 09:52:06,/home/ubuntu/volatility/tools/linux,nano Makefile,0:02:06
10.103.130.160,2022-04-17 09:52:11,/home/ubuntu/volatility/tools/linux,clear,0:00:05
10.103.130.160,2022-04-17 10:04:29,/home/ubuntu/volatility/tools/linux,make,0:12:18
10.103.130.160,2022-04-17 10:05:01,/home/ubuntu/volatility/tools/linux,ls,0:00:32
10.103.130.160,2022-04-17 10:08:03,/home/ubuntu/volatility/tools/linux,sudo zip Ubuntu4.15.0-112-generic.zip module.dwarf /boot/System.map-4.15.0-112-generic ,0:03:02
10.103.130.160,2022-04-17 10:08:04,/home/ubuntu/volatility/tools/linux,ls,0:00:01
10.103.130.160,2022-04-17 10:10:41,/home/ubuntu/volatility/tools/linux,mv Ubuntu4.15.0-112-generic.zip ../../volatility/plugins/overlays/linux/,0:02:37
10.103.130.160,2022-04-17 10:11:39,/home/ubuntu/volatility,cd ../../,0:00:58
10.103.130.160,2022-04-17 10:11:59,/home/ubuntu/volatility,python vol.py --info | grep Liux,0:00:20
10.103.130.160,2022-04-17 10:13:03,/home/ubuntu/volatility,clear,0:01:04
10.103.130.160,2022-04-17 10:13:09,/home/ubuntu/volatility,python vol.py --info | grep Linux,0:00:06
10.103.130.160,2022-04-17 10:17:29,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu4_15_0-112-genericx64 linux_bash | less,0:04:20
10.103.130.105,2022-04-15 21:24:53,/home/ubuntu,exit,0:00:00
10.103.130.105,2022-04-15 21:25:03,/home/ubuntu,ls,0:00:10
10.103.130.105,2022-04-15 21:52:25,/home/ubuntu,wget http://downloads.volatilityfoundation.org/releases/2.6/volatility-2.6.zip,0:27:22
10.103.130.105,2022-04-15 21:53:48,/home/ubuntu,wget http://downloads.volatilityfoundation.org/releases/2.6/volatility-2.6.zip --no-check-certificate,0:01:23
10.103.130.105,2022-04-15 22:03:29,/home/ubuntu,ls,0:09:41
10.103.130.105,2022-04-15 22:03:35,/home/ubuntu,unzip volatility-2.6.zip ,0:00:06
10.103.130.105,2022-04-15 22:03:38,/home/ubuntu,ls,0:00:03
10.103.130.105,2022-04-15 22:03:40,/home/ubuntu/volatility-master,cd volatility-master/,0:00:02
10.103.130.105,2022-04-15 22:03:41,/home/ubuntu/volatility-master,ls,0:00:01
10.103.130.105,2022-04-15 22:04:39,/home/ubuntu/volatility-master/volatility,cd volatility/,0:00:58
10.103.130.105,2022-04-15 22:04:40,/home/ubuntu/volatility-master/volatility,ls,0:00:01
10.103.130.105,2022-04-15 22:07:52,/home/ubuntu/volatility-master,cd ..,0:03:12
10.103.130.105,2022-04-15 22:07:53,/home/ubuntu/volatility-master,ls,0:00:01
10.103.130.105,2022-04-15 22:07:56,/home/ubuntu/volatility-master/tools,cd tools/,0:00:03
10.103.130.105,2022-04-15 22:07:57,/home/ubuntu/volatility-master/tools,ls,0:00:01
10.103.130.105,2022-04-15 22:08:01,/home/ubuntu/volatility-master/tools/linux,cd linux/,0:00:04
10.103.130.105,2022-04-15 22:08:02,/home/ubuntu/volatility-master/tools/linux,ls,0:00:01
10.103.130.105,2022-04-15 22:08:05,/home/ubuntu/volatility-master/tools,cd ..,0:00:03
10.103.130.105,2022-04-15 22:08:06,/home/ubuntu/volatility-master/tools,clear,0:00:01
10.103.130.105,2022-04-15 22:08:06,/home/ubuntu/volatility-master/tools,ls,0:00:00
10.103.130.105,2022-04-15 22:08:09,/home/ubuntu/volatility-master,cd ..,0:00:03
10.103.130.105,2022-04-15 22:08:10,/home/ubuntu,cd ..,0:00:01
10.103.130.105,2022-04-15 22:08:12,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-15 22:08:16,/home/ubuntu/volatility-master,cd volatility-master/,0:00:04
10.103.130.105,2022-04-15 22:08:17,/home/ubuntu/volatility-master,ls,0:00:01
10.103.130.105,2022-04-15 22:13:04,/home/ubuntu,cd,0:04:47
10.103.130.105,2022-04-15 22:13:05,/home/ubuntu,ls,0:00:01
10.103.130.105,2022-04-15 22:13:13,/home/ubuntu,rm -rf volatility-master/,0:00:08
10.103.130.105,2022-04-15 22:13:19,/home/ubuntu,rm volatility-2.6.zip ,0:00:06
10.103.130.105,2022-04-15 22:14:41,/home/ubuntu,wget http://downloads.volatilityfoundation.org/releases/2.6/volatility_2.6_lin64_standalone.zip --no-check-certificate,0:01:22
10.103.130.105,2022-04-15 22:14:43,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-15 22:14:47,/home/ubuntu,unzip volatility_2.6_lin64_standalone.zip ,0:00:04
10.103.130.105,2022-04-15 22:14:53,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:00:06
10.103.130.105,2022-04-15 22:14:53,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:00
10.103.130.105,2022-04-15 22:15:16,/home/ubuntu,cd ..,0:00:23
10.103.130.105,2022-04-15 22:15:55,/home/ubuntu,unzip memory.zip,0:00:39
10.103.130.105,2022-04-15 22:17:15,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:01:20
10.103.130.105,2022-04-15 22:17:17,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:02
10.103.130.105,2022-04-15 22:17:24,/home/ubuntu/volatility_2.6_lin64_standalone,mv volatility_2.6_lin64_standalone volatility,0:00:07
10.103.130.105,2022-04-15 22:17:25,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:01
10.103.130.105,2022-04-15 22:17:27,/home/ubuntu/volatility_2.6_lin64_standalone,clear,0:00:02
10.103.130.105,2022-04-15 22:43:11,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:25:44
10.103.130.105,2022-04-15 22:43:19,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -help,0:00:08
10.103.130.105,2022-04-15 22:43:26,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -h,0:00:07
10.103.130.105,2022-04-15 22:43:47,/home/ubuntu,cd ..,0:00:21
10.103.130.105,2022-04-15 22:43:48,/home/ubuntu,pwd,0:00:01
10.103.130.105,2022-04-15 22:43:50,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-15 22:43:55,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:00:05
10.103.130.105,2022-04-15 22:43:56,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:01
10.103.130.105,2022-04-15 22:44:03,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility ,0:00:07
10.103.130.105,2022-04-15 23:34:46,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:50:43
10.103.130.105,2022-04-15 23:34:46,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:00:00
10.103.130.105,2022-04-15 23:34:46,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:00:00
10.103.130.105,2022-04-15 23:34:46,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:00:00
10.103.130.105,2022-04-15 23:34:46,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp imageinfo,0:00:00
10.103.130.105,2022-04-15 23:47:40,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp --profile=Win7SP1x64,0:12:54
10.103.130.105,2022-04-15 23:47:55,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f /home/ubuntu/memory.dmp --profile=Win7SP1x64 psscan,0:00:15
10.103.130.105,2022-04-17 07:08:31,/home/ubuntu,./volatility -f /home/ubuntu/memory.dmp --profile=Win7SP1x64 psscan,"1 day, 7:20:36"
10.103.130.105,2022-04-17 07:08:33,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-17 07:08:37,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:00:04
10.103.130.105,2022-04-17 07:08:37,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:00
10.103.130.105,2022-04-17 07:08:57,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f ../memory.dmp cmdlines,0:00:20
10.103.130.105,2022-04-17 07:54:56,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility -f ../memory.dmp imageinfo --force,0:45:59
10.103.130.105,2022-04-17 12:02:20,/home/ubuntu,./volatility -f ../memory.dmp imageinfo --force,4:07:24
10.103.130.105,2022-04-17 12:02:23,/home/ubuntu,ls,0:00:03
10.103.130.105,2022-04-17 12:03:17,/home/ubuntu,"strings memory.dmp | grep -i ""GNU/Linux""",0:00:54
10.103.130.105,2022-04-18 00:10:14,/home/ubuntu,"strings memory.dmp | grep -i ""GNU/Linux""",12:06:57
10.103.130.105,2022-04-18 00:10:16,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-18 00:11:18,/home/ubuntu,strings memory.dmp | grep -i 'Linux version',0:01:02
10.103.130.105,2022-04-18 00:11:59,/home/ubuntu,strings memory.dmp | grep -i 'Linux version' | uniq,0:00:41
10.103.130.105,2022-04-18 00:13:06,/home/ubuntu,ls,0:01:07
10.103.130.105,2022-04-18 00:14:14,/home/ubuntu,git clone https://github.com/volatilityfoundation/profiles/blob/master/Linux/Ubuntu/x64/Ubuntu16041.zip,0:01:08
10.103.130.105,2022-04-18 00:14:23,/home/ubuntu,wget https://github.com/volatilityfoundation/profiles/blob/master/Linux/Ubuntu/x64/Ubuntu16041.zip,0:00:09
10.103.130.105,2022-04-18 00:15:25,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:01:02
10.103.130.105,2022-04-18 00:15:26,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:01
10.103.130.105,2022-04-18 00:15:45,/home/ubuntu,cd ..,0:00:19
10.103.130.105,2022-04-18 00:15:49,/home/ubuntu,unzip Ubuntu16041.zip ,0:00:04
10.103.130.105,2022-04-18 00:15:54,/home/ubuntu,ls,0:00:05
10.103.130.105,2022-04-18 00:16:35,/home/ubuntu,wget https://github.com/volatilityfoundation/profiles/tree/master/Linux/Ubuntu/x64,0:00:41
10.103.130.105,2022-04-18 00:16:37,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-18 00:16:40,/home/ubuntu,cd x64,0:00:03
10.103.130.105,2022-04-18 00:16:47,/home/ubuntu,x64,0:00:07
10.103.130.105,2022-04-18 00:16:51,/home/ubuntu,cd x64,0:00:04
10.103.130.105,2022-04-18 00:16:55,/home/ubuntu,cd /x64,0:00:04
10.103.130.105,2022-04-18 00:17:00,/home/ubuntu,unzip x64,0:00:05
10.103.130.105,2022-04-18 00:17:03,/home/ubuntu,clear,0:00:03
10.103.130.105,2022-04-18 00:17:04,/home/ubuntu,ls,0:00:01
10.103.130.105,2022-04-18 00:18:01,/home/ubuntu,sudo rm -f x64,0:00:57
10.103.130.105,2022-04-18 00:18:03,/home/ubuntu,ls,0:00:02
10.103.130.105,2022-04-18 00:19:58,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:01:55
10.103.130.105,2022-04-18 00:20:17,/home/ubuntu/volatility_2.6_lin64_standalone,ls -al ,0:00:19
10.103.130.105,2022-04-18 00:20:32,/home/ubuntu,cd ..,0:00:15
10.103.130.105,2022-04-18 00:20:42,/home/ubuntu,mv Ubuntu16041.zip volatility_2.6_lin64_standalone/,0:00:10
10.103.130.105,2022-04-18 00:20:45,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:00:03
10.103.130.105,2022-04-18 00:20:46,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:01
10.103.130.105,2022-04-18 00:20:50,/home/ubuntu/volatility_2.6_lin64_standalone,zip Ubuntu16041.zip ,0:00:04
10.103.130.105,2022-04-18 00:21:01,/home/ubuntu/volatility_2.6_lin64_standalone,sudo apt install zip,0:00:11
10.103.130.105,2022-04-18 00:21:04,/home/ubuntu/volatility_2.6_lin64_standalone,zip Ubuntu16041.zip ,0:00:03
10.103.130.105,2022-04-18 00:21:08,/home/ubuntu/volatility_2.6_lin64_standalone,zipun Ubuntu16041.zip ,0:00:04
10.103.130.105,2022-04-18 00:21:13,/home/ubuntu/volatility_2.6_lin64_standalone,unzip Ubuntu16041.zip ,0:00:05
10.103.130.105,2022-04-18 00:21:44,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:31
10.103.130.105,2022-04-18 00:22:23,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility --plugins=Ubuntu16041.zip --info ,0:00:39
10.103.130.105,2022-04-18 00:22:42,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility --plugins=Ubuntu16041.zip --info,0:00:19
10.103.130.105,2022-04-18 00:22:48,/home/ubuntu/volatility_2.6_lin64_standalone,./volatility --plugins=Ubuntu16041.zip -info,0:00:06
10.103.130.105,2022-04-18 00:24:45,/home/ubuntu/volatility_2.6_lin64_standalone,sudo apt-get install dwarfdump,0:01:57
10.103.130.105,2022-04-18 00:25:16,/home/ubuntu/volatility_2.6_lin64_standalone,ls,0:00:31
10.103.130.105,2022-04-18 00:25:18,/home/ubuntu/volatility_2.6_lin64_standalone,cd tools,0:00:02
10.103.130.105,2022-04-18 00:25:27,/home/ubuntu/volatility_2.6_lin64_standalone,make,0:00:09
10.103.130.105,2022-04-18 00:25:39,/home/ubuntu/volatility_2.6_lin64_standalone,ls -l,0:00:12
10.103.130.105,2022-04-18 00:25:47,/home/ubuntu/volatility_2.6_lin64_standalone,sudo zip Ubuntu16041.zip ,0:00:08
10.103.130.105,2022-04-18 00:26:24,/home/ubuntu/volatility_2.6_lin64_standalone,"./volatility --info | grep ""Linux""",0:00:37
10.103.130.105,2022-04-18 00:27:03,/home/ubuntu,cd ..,0:00:39
10.103.130.105,2022-04-18 00:27:45,1650266865,/home/ubuntu,strings memory.dmp ,0:00:42
10.103.130.105,2022-04-18 00:27:46,/home/ubuntu,strings memory.dmp ,0:00:01
10.103.130.105,2022-04-18 00:27:53,/home/ubuntu,strings memory.dmp ,0:00:07
10.103.130.105,2022-04-18 00:27:57,/home/ubuntu,strings memory.dmp ,0:00:04
10.103.130.105,2022-04-18 00:28:03,/home/ubuntu,strings memory.dmp ,0:00:06
10.103.130.105,2022-04-18 00:28:03,/home/ubuntu,strings memory.dmp ,0:00:00
10.103.130.105,2022-04-18 00:28:48,/home/ubuntu,"strings memory.dmp | grep -i ""GNU/Linux""",0:00:45
10.103.130.105,2022-04-18 00:33:53,/home/ubuntu,wget https://old-releases.ubuntu.com/releases/16.04.1/ubuntu-16.04.1-desktop-amd64.iso,0:05:05
10.103.130.105,2022-04-18 00:37:18,/home/ubuntu,wget https://old-releases.ubuntu.com/releases/16.04.1/ubuntu-16.04.1-desktop-amd64.iso --no-check-certificate,0:03:25
10.103.130.105,2022-04-18 00:38:46,/home/ubuntu,sudo apt install dwarfdump build-essential libelf-dev zip,0:01:28
10.103.130.105,2022-04-18 00:39:30,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility.git,0:00:44
10.103.130.105,2022-04-18 00:39:35,/home/ubuntu/volatility,cd volatility,0:00:05
10.103.130.105,2022-04-18 00:39:43,/home/ubuntu/volatility/tools/linux,cd tools/linux,0:00:08
10.103.130.105,2022-04-18 00:39:52,/home/ubuntu/volatility/tools/linux,make,0:00:09
10.103.130.105,2022-04-18 00:39:59,/home/ubuntu,cd ../../..,0:00:07
10.103.130.105,2022-04-18 00:40:00,/home/ubuntu,ls,0:00:01
10.103.130.105,2022-04-18 00:40:13,/home/ubuntu,zip $(lsb_release -i -s)_$(uname -r)_profile.zip ./volatility/tools/linux/module.dwarf /boot/System.map-$(uname -r),0:00:13
10.103.130.105,2022-04-18 00:40:23,/home/ubuntu,sudo zip $(lsb_release -i -s)_$(uname -r)_profile.zip ./volatility/tools/linux/module.dwarf /boot/System.map-$(uname -r),0:00:10
10.103.130.105,2022-04-18 00:40:33,/home/ubuntu,rm -rf ./volatility,0:00:10
10.103.130.105,2022-04-18 00:41:11,/home/ubuntu,ls,0:00:38
10.103.130.105,2022-04-18 00:41:16,/usr/local,cd /usr/local,0:00:05
10.103.130.105,2022-04-18 00:41:33,/usr/local,cd lib/python,0:00:17
10.103.130.105,2022-04-18 00:41:36,/usr/local/lib,cd lib/,0:00:03
10.103.130.105,2022-04-18 00:41:36,/usr/local/lib,ls,0:00:00
10.103.130.105,2022-04-18 00:41:41,/usr/local/lib,cd python 2.7,0:00:05
10.103.130.105,2022-04-18 00:41:53,/home/ubuntu,cd ~,0:00:12
10.103.130.105,2022-04-18 00:42:04,/home/ubuntu,sudo python /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:11
10.103.130.105,2022-04-18 00:42:11,/home/ubuntu,sudo python /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/ --info,0:00:07
10.103.130.105,2022-04-18 00:42:17,/home/ubuntu,sudo python /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:06
10.103.130.105,2022-04-18 00:42:42,/home/ubuntu,ls,0:00:25
10.103.130.105,2022-04-18 00:42:57,/home/ubuntu,sudo volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:15
10.103.130.105,2022-04-18 00:43:04,/home/ubuntu,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:07
10.103.130.105,2022-04-18 00:43:11,/home/ubuntu,ls,0:00:07
10.103.130.105,2022-04-18 00:43:17,/home/ubuntu/volatility_2.6_lin64_standalone,cd volatility_2.6_lin64_standalone/,0:00:06
10.103.130.105,2022-04-18 00:43:37,/home/ubuntu/volatility_2.6_lin64_standalone,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:20
10.103.130.105,2022-04-18 00:43:50,/home/ubuntu/volatility_2.6_lin64_standalone,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:13
10.103.130.105,2022-04-18 00:44:13,/home/ubuntu/volatility_2.6_lin64_standalone,"sudo python /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info | grep -i ""LinuxUbuntu""",0:00:23
10.103.130.105,2022-04-18 00:44:17,/home/ubuntu/volatility_2.6_lin64_standalone,"sudo python /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info | grep -i ""Linux""",0:00:04
10.103.130.105,2022-04-18 00:44:24,/home/ubuntu/volatility_2.6_lin64_standalone,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:00:07
10.103.130.105,2022-04-18 01:16:08,/home/ubuntu,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,0:31:44
10.103.130.105,2022-04-18 05:27:35,/home/ubuntu,sudo ./volatility /opt/volatility/vol.py --plugins=/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins --info,4:11:27
